,SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out,ArtistLower,SongLower
9054,9055,SOLCUUN12AB0187AE7,673040,Revenge,ARZO73F1187FB4BF23,Bill Cosby,157.43955,5,0.337,109.516,5,0.891,Wives ( LP Version ),1967,0646d80c-7ee1-46e9-a169-2979dee41bc6,0.585735487899,0.383845367255,0.0,5,0.337,-13.915,1,0.238,151.417,bill cosby,wives ( lp version )
4325,4326,SOQOEMZ12A6D4F9C52,43676,Happenings,ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,349.72689,7,0.495,86.446,5,0.486,Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),1967,edbe5d7f-9511-4dfe-847a-8fe19080caaf,0.570900103777,0.393292711442,0.241,7,0.495,-12.939,0,0.526,320.284,bobby hutcherson,maiden voyage (rudy van gelder edition) (2006 digital remaster)
5209,5210,SOWRNJC12AB0184DA1,762587,Mean Old World,AR8Q4RZ1187FB46BDC,T-Bone Walker,171.83302,1,0.545,81.073,1,0.828,I'm Still In Love With You,1967,f1a3fb4a-fff6-4556-a290-3704b109da90,0.611942955898,0.403197977717,0.218,1,0.545,-16.964,1,0.497,171.833,t-bone walker,i'm still in love with you
6037,6038,SODHSPZ12AB0185645,416757,Our Music Is Red  - With Purple Flashes,ARVSDB11187FB4270B,The Creation,250.27873,9,0.886,85.453,1,0.134,Hey Joe,1967,1d5d9b06-1b0b-4c40-8481-bad62e03b4ab,0.555787460558,0.354454708478,0.165,9,0.886,-10.612,1,0.531,244.071,the creation,hey joe
481,482,SOQKYWC12A8C136A4F,199694,Meia-Noite,ARS8WH31187B9B8B04,Edu Lobo,309.52444,2,0.239,84.853,1,0.094,Canto Triste,1967,e02d67b8-b581-478e-be33-c988627e4050,0.344062158743,0.0,0.241,2,0.239,-18.581,0,0.303,297.001,edu lobo,canto triste
52,53,SOSXYJQ12A6D4FB699,60339,The Best of Bobbie Gentry: The Capitol Years,ARQXAUH1187B9BA010,Glen Campbell And Bobbie Gentry,183.11791,7,0.59,101.577,4,0.0,Mornin' Glory,1968,a5106366-6368-4a02-a580-73a3c02abb2f,0.582460566903,0.384798909965,0.125,7,0.59,-13.881,1,0.627,176.448,glen campbell and bobbie gentry,mornin' glory
85,86,SORNHUW12A6D4F9006,34608,This Is My Country,ARCT5P61187FB3D950,The Impressions,168.01914,6,0.412,103.088,1,0.0,This Is My Country,1968,8af64037-6d26-4d24-afd8-7e085abb01b1,0.63322062391,0.410247407476,0.079,6,0.412,-11.803,1,0.56,158.174,the impressions,this is my country
9929,9930,SOXBPJO12A8C1401AC,725661,Ali Baba,ARYZQIU1187FB4BBF8,Louie Ramirez,174.10567,5,0.504,125.028,4,0.0,It's Not What You Say,1968,66c769b2-5e93-4ece-a99a-ee24c8777010,0.330520762509,0.228821848283,0.0,5,0.504,-8.192,1,0.408,174.106,louie ramirez,it's not what you say
6317,6318,SOJSJTR12AB0188131,681230,God Bless Tiny Tim: The Complete Reprise Studio Masters... And More,ARPBNLO1187FB3D52F,Tiny Tim,177.00526,10,0.571,105.85,4,0.0,Stay Down Here Where You Belong,1968,2f2f7eb6-37c3-446e-8288-f88f76295c2a,0.593496043831,0.40489733548,0.0,10,0.571,-12.256,1,0.293,166.435,tiny tim,stay down here where you belong
7471,7472,SOKQUFP12A8C140A16,168108,Live Wire/Blues Power,AR80BY41187B98DECF,Albert King,244.27057,1,0.782,152.2,3,0.556,Watermelon Man,1968,10f89195-3af1-46f5-aa36-504aa3309f5a,0.663400927384,0.389157892113,2.746,1,0.782,-15.879,1,0.624,238.283,albert king,watermelon man
8132,8133,SOWRXNC12A8C1443EA,613074,U.S. Tour '72,ARZCNRW11F50C4A630,Groundhogs,1023.86893,4,0.327,126.57,3,0.555,Still a Fool,1968,e7cab571-1fa7-4ccc-8fb5-b4f1093df973,0.518442304051,0.422033835578,0.0,4,0.327,-13.806,1,0.274,1017.353,groundhogs,still a fool
7607,7608,SOETWIB12A58A7A90D,88553,Recital,ARZEA421187FB5B5BA,Lee Michaels,118.88281,7,0.722,101.015,1,0.0,Fell In Love Today,1968,5c601227-87b5-4c65-ad99-84f0eb9008ca,0.504565761875,0.349488482362,0.473,7,0.722,-11.723,1,0.753,108.263,lee michaels,fell in love today
777,778,SOQFZBX12A6D4F5B4D,22126,Caught Live + 5,ARZKUQF11F4C8456E8,The Moody Blues,291.29098,9,0.321,115.514,4,0.132,Tuesday Afternoon,1968,,0.63589871018,0.530262813427,0.0,9,0.321,-12.065,0,0.413,284.729,the moody blues,tuesday afternoon
5733,5734,SOGYDBB12A6D4F7D81,25561,The Very Best Of The Velvet Underground,ARBFQ7L1187B9ACD48,The Velvet Underground,276.68853,0,0.689,144.562,4,0.0,I Heard Her Call My Name,1968,94b0fb9d-a066-4823-b2ec-af1d324bcfcf,0.750621598164,0.498497972686,0.304,0,0.689,-14.002,1,0.579,270.414,the velvet underground,i heard her call my name
7190,7191,SOZNZMJ12A8AE492E6,280528,Intégrale Les Cactus,AR3QRJ91187B98E4C2,Jacques Dutronc,128.33914,9,0.746,137.119,1,0.0,Transes-Dimanche,1968,a65f4f19-9f4c-4a44-906f-87aa4ceee900,0.612953154239,0.454541929151,3.437,9,0.746,-8.573,1,0.53,122.346,jacques dutronc,transes-dimanche
1205,1206,SOKWQCX12AF729F29A,316046,The Collection,ARIWB161187B9AA1D5,Simon & Garfunkel,130.76853,4,0.247,149.9,3,1.0,Old Friends,1968,5d02f264-e225-41ff-83f7-d9b1f0b1874a,0.593972953356,0.510324986101,0.0,4,0.247,-23.964,1,0.465,125.045,simon & garfunkel,old friends
1025,1026,SOWIAKP12AC3DFA050,823329,Ogdens' Nut Gone Flake,AROCBZZ11E2835D652,Small Faces,248.24118,9,0.036,77.09,1,0.619,Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,1968,,0.582238343665,0.449052575154,0.0,9,0.036,-12.211,1,0.369,248.241,small faces,spoken word / ogdens' nut gone flake / spoken word
3340,3341,SOGGMZY12A6701FE43,15373,The Crazy World Of Arthur Brown,ARIT8YH1187FB43F30,Arthur Brown,422.16444,5,0.523,114.754,4,0.782,Child Of My Kingdom,1968,8373c711-1043-42bd-bf7d-b17ab26de5c7,0.567461244019,0.383210968792,0.305,5,0.523,-14.1,0,0.465,413.693,arthur brown,child of my kingdom
1858,1859,SOQLUSG12A8C140BA3,223624,Two Bugs And A Roach,AR6BUYW1187B98E221,Earl Hooker,298.91873,2,0.59,94.1,3,0.895,Love Ain't A Play Thing,1968,ef11dd9b-4557-4fc5-b0e2-a431c5cfddbb,0.545348354241,0.349000590393,0.618,2,0.59,-14.476,1,0.79,290.174,earl hooker,love ain't a play thing
6002,6003,SOLHVZC12A8C14307F,598098,Country 100,ARM5JLS1187FB3615B,Tammy Wynette,159.60771,9,0.781,105.202,4,0.0,Stand By Your Man,1968,26fe36eb-fd75-4799-bf0f-fa502a7bcfe8,0.606118645697,0.409196035655,0.224,9,0.781,-13.592,1,0.748,152.816,tammy wynette,stand by your man
8280,8281,SORFOYB12A6701FE39,15373,The Crazy World Of Arthur Brown,ARIT8YH1187FB43F30,Arthur Brown,297.03791,0,0.343,71.077,4,0.331,Time / Confusion,1968,8373c711-1043-42bd-bf7d-b17ab26de5c7,0.567461244019,0.383210968792,0.0,0,0.343,-11.547,0,0.429,291.73,arthur brown,time / confusion
8194,8195,SOMLMFQ12A8C13C834,300828,Nonstop,ARMJAGH1187FB546F3,The Box Tops,142.36689,4,0.56,93.773,1,0.0,I Can Dig It,1968,1c78ab62-db33-4433-8d0b-7c8dcf1849c2,0.63063003759,0.417499644971,0.183,4,0.56,-11.669,1,0.206,135.564,the box tops,i can dig it
2520,2521,SONETAK12A6D4FB69A,60339,The Best of Bobbie Gentry: The Capitol Years,ARQXAUH1187B9BA010,Bobbie Gentry,177.57995,2,0.724,152.434,1,0.066,Courtyard,1968,a5106366-6368-4a02-a580-73a3c02abb2f,0.582460566903,0.384798909965,0.125,2,0.724,-13.134,1,0.647,167.544,bobbie gentry,courtyard
4606,4607,SOSUJVC12A6D4F45F5,25685,Ode To Bobbie Gentry... The Capitol Years,ARQXAUH1187B9BA010,Bobbie Gentry,156.21179,7,0.661,99.777,1,0.416,Reunion,1968,a5106366-6368-4a02-a580-73a3c02abb2f,0.582460566903,0.384798909965,7.169,7,0.661,-11.795,1,0.399,139.755,bobbie gentry,reunion
6828,6829,SONMMMW12AB017DACF,492999,The Out Sound From Way In!,ARK2G5U1187FB46B34,Perrey And Kingsley,137.19465,7,0.209,125.767,1,0.0,The Minuet Of The Robots,1968,49a5b367-9a25-43eb-a055-34803a5dce55,0.53060579794,0.350327605227,0.171,7,0.209,-11.382,1,0.341,129.509,perrey and kingsley,the minuet of the robots
2952,2953,SODCZSU12AB018306C,553590,The World Of Tammy Wynette,ARM5JLS1187FB3615B,Tammy Wynette,119.90159,5,0.844,111.12,4,0.0,I Stayed Long Enough,1968,26fe36eb-fd75-4799-bf0f-fa502a7bcfe8,0.606118645697,0.409196035655,0.351,5,0.844,-14.09,1,0.653,112.878,tammy wynette,i stayed long enough
4746,4747,SOLKVTJ12A6D4FC610,60041,Local Gentry,ARQXAUH1187B9BA010,Bobbie Gentry,214.96118,9,0.624,170.897,4,0.466,Ace Insurance Man,1968,a5106366-6368-4a02-a580-73a3c02abb2f,0.582460566903,0.384798909965,0.0,9,0.624,-10.736,1,0.44,203.198,bobbie gentry,ace insurance man
3594,3595,SOLTJIM12A3F1EAEE1,461040,Bill Cosby Sings Hooray For The Salvation Army Band!,ARZO73F1187FB4BF23,Bill Cosby,156.39465,0,0.0,117.047,4,1.0,Hold On I'm A Comin' (Album Version),1968,0646d80c-7ee1-46e9-a169-2979dee41bc6,0.256729228498,0.383845367255,0.467,0,0.0,-11.186,1,0.101,148.637,bill cosby,hold on i'm a comin' (album version)
6334,6335,SOGHYGL12A8C134B40,286982,The Best Of Johnny Winter,ARAOBIZ1187FB38574,Johnny Winter,315.92444,7,0.308,103.377,3,1.0,Be Careful With A Fool,1969,8300d0fa-d120-47f6-a84e-91f140c74767,0.749711707474,0.452380503907,2.119,7,0.308,-10.381,0,0.305,311.693,johnny winter,be careful with a fool
9192,9193,SOBLUYN12A8AE48167,279598,En Vogue,AR3QRJ91187B98E4C2,Jacques Dutronc,151.09179,2,0.263,98.733,4,0.288,L'Aventurier,1969,a65f4f19-9f4c-4a44-906f-87aa4ceee900,0.612953154239,0.454541929151,4.528,2,0.263,-7.246,1,0.404,144.817,jacques dutronc,l'aventurier
1527,1528,SOCIWDW12A8C13D406,300822,Dimensions,ARMJAGH1187FB546F3,The Box Tops,148.03546,6,0.169,121.274,4,0.384,Soul Deep,1969,1c78ab62-db33-4433-8d0b-7c8dcf1849c2,0.63063003759,0.417499644971,0.148,6,0.169,-9.843,0,0.43,137.915,the box tops,soul deep
2697,2698,SODFSTY12A6701E6D3,15791,That Was Only Yesterday - An Introduction To,AR4YY6D1187B9AEC44,Spooky Tooth,545.74975,7,0.407,142.646,4,0.082,Evil Woman,1969,c8f8f706-2176-4fde-9f50-4e243dd096c8,0.559263502188,0.36217449082,0.247,7,0.407,-9.465,0,0.294,540.212,spooky tooth,evil woman
807,808,SONCTTO12AB0183ED1,420274,Music To Moog By Gershon Kingsley,ARKAE1G1187B994A18,Gershon Kingsley,180.08771,7,0.733,130.831,1,0.0,Trumansburg Whistle,1969,79837901-1e7a-4dad-80e9-3faf0668e09e,0.476986277261,0.33560726424,0.165,7,0.733,-11.826,1,0.799,167.091,gershon kingsley,trumansburg whistle
4499,4500,SOKXVWW12AB017BA92,386484,40 Greatest Hits,ARZZRK91187B9A5CA5,Delroy Wilson,191.73832,7,0.97,142.066,4,0.0,Who Cares,1969,19b3c333-bfc3-4915-ace8-cdb4a5a79a9b,0.58344302355,0.385787614584,0.243,7,0.97,-8.814,1,0.831,185.498,delroy wilson,who cares
6692,6693,SORNVVT12AF72A0C39,65618,Kick Out The Jams,ARB336A1187B9A4583,MC5,172.30322,9,0.395,145.514,1,0.0,Intro 2/ Kick Out The Jams (LP Version),1969,08b736bb-1c82-40b4-8b0b-49e2182a067a,0.654860822343,0.451466060363,0.0,9,0.395,-10.219,1,0.56,172.303,mc5,intro 2/ kick out the jams (lp version)
5267,5268,SOCBMSI12A8AE49124,280528,Intégrale Les Cactus,AR3QRJ91187B98E4C2,Jacques Dutronc,152.76363,5,0.8,126.968,3,0.181,Laquelle Des Deux Est La Plus Snob,1969,a65f4f19-9f4c-4a44-906f-87aa4ceee900,0.612953154239,0.454541929151,4.307,5,0.8,-9.774,1,0.718,150.013,jacques dutronc,laquelle des deux est la plus snob
9866,9867,SOZQPHD12AB0183D23,702618,Telluric Chaos,ARLR9U31187B9A71AD,Iggy And The Stooges,220.78649,9,0.53,231.089,3,1.0,1969,1969,794c6bf2-3241-416f-9b8f-24e2d84a1c4b,0.732603394424,0.497050958692,0.0,9,0.53,-8.943,0,0.454,220.786,iggy and the stooges,1969
8920,8921,SOYCCVP12A6701E6D1,350853,The Best Of Spooky Tooth,AR4YY6D1187B9AEC44,Spooky Tooth,222.14485,2,0.759,96.645,4,0.754,Waitin' For The Wind,1969,c8f8f706-2176-4fde-9f50-4e243dd096c8,0.559263502188,0.36217449082,0.0,2,0.759,-14.736,1,0.682,206.443,spooky tooth,waitin' for the wind
5205,5206,SOZTFAZ12A8AE46630,284497,Janis,ARS86AJ1187B9B4225,Janis Joplin,246.72608,8,0.41,151.717,3,0.986,Maybe,1969,76c9a186-75bd-436a-85c0-823e3efddb7f,0.829603740082,0.559925868569,0.0,8,0.41,-12.494,1,0.547,238.092,janis joplin,maybe
124,125,SOJEZUU12AB018B8C5,763904,Valleys Of Neptune,ARNDL191187FB51583,Jimi Hendrix,192.23465,1,0.677,167.263,1,0.0,Fire,1969,06fb1c8b-566e-4cb2-985b-b467c90781d4,0.840963900935,0.587869152218,0.0,1,0.677,-6.216,1,0.68,187.826,jimi hendrix,fire
5987,5988,SOFPQSC12A58A7B165,407416,The Boat That Rocked,ARLDW2Y1187B9B544F,Tommy James & The Shondells,324.70159,11,1.0,167.841,4,0.0,Crimson And Clover,1969,a13c01e2-7739-4b25-af65-38e2fcb560e2,0.620392055893,0.390660522723,0.119,11,1.0,-11.359,1,0.702,315.31,tommy james & the shondells,crimson and clover
5063,5064,SOFELMB12A8AE48525,279707,The Best Of The Johnny Cash TV Show,ARH861H1187B9B799E,Johnny Cash,216.81587,10,0.286,115.62,4,0.287,A Boy Named Sue,1969,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,0.817256939293,0.735208877747,0.0,10,0.286,-6.021,1,0.342,208.149,johnny cash,a boy named sue
7534,7535,SORUAFU12A8C141452,313245,L' Aventurier,AR3QRJ91187B98E4C2,Jacques Dutronc,192.33914,11,0.214,122.233,1,0.0,Les Femmes Des Autres,1969,a65f4f19-9f4c-4a44-906f-87aa4ceee900,0.612953154239,0.454541929151,0.438,11,0.214,-11.899,0,0.383,187.524,jacques dutronc,les femmes des autres
6206,6207,SONGCRV12AC468AE46,595767,Nuits De La Fondation Maeght 1970,ARYXELS1187B9A5991,Albert Ayler,632.34567,11,0.531,71.642,5,0.864,Music Is The Healing Force Of The Universe,1969,b2dcc67a-45f9-4b9f-8221-3da4e0d32491,0.576645316367,0.393945814097,0.0,11,0.531,-9.8,0,0.469,623.618,albert ayler,music is the healing force of the universe
9153,9154,SOAAXAK12A8C13C030,171807,Led Zeppelin III,ARDIBRT1187B9AF176,Led Zeppelin,145.05751,11,0.717,150.569,3,1.0,Immigrant Song (Album Version),1970,678d88b2-87b0-403b-b63d-5da7465aecc3,0.787098355481,0.63441238493,2.223,11,0.717,-10.544,1,0.613,140.132,led zeppelin,immigrant song (album version)
384,385,SOUHVMV12A58A7C4D9,57767,Rhino Hi-Five: Crabby Appleton,ARLSGUY1187B98AEBC,Crabby Appleton,186.69669,1,0.361,89.091,1,0.058,Go Back,1970,c6b4d75c-f541-45b5-a5a6-049915d96d57,0.416184081205,0.285682006991,0.0,1,0.361,-4.594,1,0.465,182.056,crabby appleton,go back
5827,5828,SOBEQOL12A8C140489,224850,Broken Freedom Song: Live From San Francisco,ARBQPXY1187B98D67B,Kris Kristofferson,232.64608,2,0.845,74.665,3,0.264,Darby's Castle,1970,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,0.73239386307,0.496224348644,0.098,2,0.845,-19.991,1,0.323,224.804,kris kristofferson,darby's castle
9274,9275,SOQLWVI12A6D4F465F,25971,Cricklewood Green,AR8SRQ31187FB4D477,Ten Years After,145.00526,11,0.707,106.145,1,0.0,Year 3_000 Blues (2002 Digital Remaster),1970,73faa89a-ee00-4e40-b68e-80e4891dbc45,0.683388516689,0.46311833993,0.449,11,0.707,-10.124,0,0.7,136.371,ten years after,year 3_000 blues (2002 digital remaster)
9625,9626,SOBLOGP12A8C13F779,170393,Love Story,AR25WM21187FB461B3,Francis Lai,155.16689,2,0.603,96.474,1,0.475,Concerto No.3 In D: Allegro,1970,ddec1c79-0653-4d7a-a92a-ceaabc60748f,0.552719818114,0.371711094041,0.291,2,0.603,-13.921,1,0.63,152.085,francis lai,concerto no.3 in d: allegro
8022,8023,SOEHKOF12A6D4FA454,51853,Mellow Dreamin',ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,243.66975,2,0.594,98.072,1,0.242,Wichita Lineman (LP Version),1970,20da153b-cb7c-487d-a4fe-0bd5c9b4b003,0.502245022796,0.215958703137,0.0,2,0.594,-12.77,0,0.504,236.832,young-holt unlimited,wichita lineman (lp version)
561,562,SOTSDZS12A6D4F65D9,23399,Love Story,AR25WM21187FB461B3,Francis Lai,184.45016,9,0.75,85.131,4,0.938,Search For Jenny,1970,ddec1c79-0653-4d7a-a92a-ceaabc60748f,0.552719818114,0.371711094041,2.978,9,0.75,-16.45,0,0.692,178.434,francis lai,search for jenny
7328,7329,SOGXGUK12A6D4FC1B4,176428,Tony Joe,ARCZ20M1187FB49687,Tony Joe White,152.842,7,0.191,122.236,4,0.463,A Man Can Only Stand Just So Much Pain (Bonus Track),1970,810af667-6a1f-40df-87a9-27f726cba4f3,0.624723767579,0.403509673363,3.257,7,0.191,-16.834,1,0.364,146.239,tony joe white,a man can only stand just so much pain (bonus track)
4333,4334,SOEAKUA12A6D4F624B,25289,Sing Brother Sing,ARJB9TE1187FB3A9F8,The Edgar Broughton Band,245.44608,0,0.952,100.799,4,0.544,Aphrodite (1999 Digital Remaster),1970,c7b4135b-d12b-429b-b7ff-2584177536f6,0.52400817232,0.349037894353,0.386,0,0.952,-12.135,1,0.763,235.59,the edgar broughton band,aphrodite (1999 digital remaster)
7998,7999,SOULTFJ12AB018BE7B,725685,Algo Nuevo,AR8OA0X1187FB4FE50,Bobby Valentin,177.50159,0,0.732,126.202,4,0.0,Yo Soy Abacua,1970,abee4037-b4ce-4121-b524-662c0fee5349,0.405502992811,0.0,0.0,0,0.732,-9.054,1,0.589,174.237,bobby valentin,yo soy abacua
7776,7777,SOFSTCX12A8C139C09,295618,Platinum & Gold Collection,AREOGMA1187B9908EF,Hot Tuna,304.45669,9,0.155,134.616,1,0.0,Hesitation Blues,1970,d13d9feb-b7c7-49f4-9b72-65e29a16aa24,0.567278871183,0.405178358908,0.357,9,0.155,-13.562,0,0.32,299.114,hot tuna,hesitation blues
9675,9676,SOOHPYN12A67020C87,15791,That Was Only Yesterday - An Introduction To,AR4YY6D1187B9AEC44,Spooky Tooth / Mike Harrison,384.7571,2,0.407,134.804,1,0.0,I Am The Walrus,1970,c8f8f706-2176-4fde-9f50-4e243dd096c8,0.559263502188,0.36217449082,2.717,2,0.407,-9.947,1,0.446,380.54,spooky tooth / mike harrison,i am the walrus
9599,9600,SOUHNOH12AB01889AF,572106,Les Fleurs & Other Favorites (Digitally Remastered),ARR2BHS1187B9B8FA7,Minnie Riperton,212.13995,10,0.417,109.474,4,0.794,Completeness,1970,e842abf7-8a63-4602-8879-75958c2884a1,0.652860465746,0.383557469777,0.154,10,0.417,-11.799,0,0.327,198.943,minnie riperton,completeness
3521,3522,SOEHODD12A6D4F9FFF,395380,A Song For You,AR7TTCH1187FB3F95C,Leon Russell,226.21995,5,0.597,86.994,4,0.632,Hummingbird,1970,d4cc0ed5-0f76-4188-9e14-2a23ca12188a,0.63422696339,0.443708895002,0.0,5,0.597,-12.893,1,0.634,216.874,leon russell,hummingbird
8163,8164,SOFRTDY12A6D4F662E,47227,Empty Rooms,ARPUBU61187B98A4E6,John Mayall,193.12281,4,0.0,209.955,4,0.483,Don't Waste My Time,1970,18c1e06b-fe76-4802-b070-53a2f6b707bd,0.680263752998,0.397517215821,2.595,4,0.0,-12.098,1,0.0,187.246,john mayall,don't waste my time
6584,6585,SORAETJ12A58A7DAA3,295070,Super Hits,ARMWZF41187FB387F9,Charley Pride,188.02893,4,0.958,98.824,4,1.0,(I'm So) Afraid Of Losing You Again,1970,1c1de177-984d-4208-9177-ca94f8776a39,0.580798777682,0.38934175191,0.398,4,0.958,-12.169,1,0.786,183.298,charley pride,(i'm so) afraid of losing you again
4186,4187,SOLSRWZ12A6D4FA452,51853,Mellow Dreamin',ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,176.63955,2,0.77,166.796,7,0.0,The Devil Made Me Do Dat (LP Version),1970,20da153b-cb7c-487d-a4fe-0bd5c9b4b003,0.502245022796,0.215958703137,0.089,2,0.77,-11.987,1,0.519,165.355,young-holt unlimited,the devil made me do dat (lp version)
6657,6658,SOMIDHA12A8C132C67,194915,A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.),ARSZVAK1187FB4A9F0,Richie Ray & Bobby Cruz,418.53342,10,0.752,105.75,4,0.352,Guaguanco Raro,1970,b6278732-68a4-4bda-b009-26d76bf3b454,0.508124533736,0.360425106483,0.0,10,0.752,-7.616,0,0.642,394.797,richie ray & bobby cruz,guaguanco raro
7512,7513,SOYBRXG12A58A776D6,12585,Back In The USA,ARB336A1187B9A4583,The MC5,149.96853,5,0.428,173.34,1,0.0,The American Ruse (LP Version),1970,08b736bb-1c82-40b4-8b0b-49e2182a067a,0.654860822343,0.451466060363,0.136,5,0.428,-2.969,1,0.271,146.228,the mc5,the american ruse (lp version)
1408,1409,SOFOYJY12A679D30E3,15931,On The Boards,ARPH0O91187B99706D,Taste,362.03057,9,0.44,161.529,1,0.0,On The Boards,1970,e48d590f-1352-46a0-9da1-2ce4ec6196b5,0.55699772762,0.391587029133,0.194,9,0.44,-13.839,0,0.492,354.592,taste,on the boards
1410,1411,SODQLZO12A8C14308B,425551,Hot Tuna: Live,AREOGMA1187B9908EF,Hot Tuna,375.562,2,0.169,116.806,1,0.0,Death Don't Have No Mercy,1970,d13d9feb-b7c7-49f4-9b72-65e29a16aa24,0.567278871183,0.405178358908,3.884,2,0.169,-15.202,1,0.327,370.84,hot tuna,death don't have no mercy
1788,1789,SOHANQX12A8C13C2C4,302022,Teenage Head,ARDK87R1187B98D51C,Flamin' Groovies,199.96689,4,0.581,235.405,4,1.0,Evil Hearted Ada,1971,c826bda4-4f4f-4746-81ba-5f66ac9c95e5,0.559317502412,0.437001918653,0.293,4,0.581,-5.24,1,0.401,195.274,flamin' groovies,evil hearted ada
381,382,SOQPXJH12A8C13C3EA,109040,Sometimes I Just Feel Like Smilin',ARHWVGW1187FB41479,The Paul Butterfield Blues Band,228.75383,3,0.728,77.207,1,0.0,Pretty Woman (LP Version),1971,20dcf3aa-c313-4f24-acd4-461327a76a73,0.555904122513,0.39547886116,0.189,3,0.728,-13.705,1,0.572,213.38,the paul butterfield blues band,pretty woman (lp version)
6275,6276,SOVPIUN12A6D4F8F1E,57641,The Best Of Faces: Good Boys When They're Asleep,ARWDEEB11E2835E73C,Faces,279.84934,9,0.565,182.085,1,0.0,Stay With Me,1971,8c7a8406-f15a-408d-b0f6-23be813bdddc,0.625762202039,0.449493482722,0.271,9,0.565,-8.026,1,0.531,269.276,faces,stay with me
1537,1538,SOYZOXW12A8C13E195,266932,Donny Hathaway,ARTB5PP1187FB523B7,Donny Hathaway,283.21914,2,0.499,111.191,3,0.851,Little Girl (LP Version),1971,3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,0.657406765298,0.422472423243,0.258,2,0.499,-15.144,1,0.652,277.467,donny hathaway,little girl (lp version)
1546,1547,SOOGQWR12A8C142505,372122,Final Vinyl,AREOGMA1187B9908EF,Hot Tuna,239.59465,0,0.601,172.398,1,0.0,Candy Man,1971,d13d9feb-b7c7-49f4-9b72-65e29a16aa24,0.567278871183,0.405178358908,0.31,0,0.601,-9.275,1,0.563,231.3,hot tuna,candy man
7303,7304,SORJNBB12A8C14156E,120715,Grease Band & Amazing Grease,ARDGBFI1269FCD6AA6,The Grease Band,254.85016,9,0.558,174.96,4,0.089,Willie And The Pig,1971,1b5001de-400a-406f-be12-160cf503854f,0.324128628318,0.191193993486,0.0,9,0.558,-17.604,1,0.527,251.362,the grease band,willie and the pig
8216,8217,SOFLYRR12AB0181D04,514440,Niagara,ARW63KF1187B98AC48,Julien Clerc,207.20281,1,0.0,193.426,4,0.0,Rolo Le Baroudeur,1971,8b74c6be-1f8d-4893-8526-1be4a3686f7a,0.58547953975,0.364384924468,0.0,1,0.0,-12.682,0,0.221,199.982,julien clerc,rolo le baroudeur
1326,1327,SOCXWVO12A58A7E7C6,280787,Original Album Classics,AR2BBHS1187FB4AE06,Jeff Beck Group,367.46404,0,0.555,159.415,1,0.0,Jody,1971,43988f1b-d49c-4959-a80f-83ded3a321d6,0.528736353332,0.321366996762,2.676,0,0.555,-12.569,1,0.333,335.43,jeff beck group,jody
6813,6814,SOLGASB12A58A79460,51852,Born Again,ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,266.05669,2,0.368,156.298,4,0.0,We've Only Just Begun (LP Version),1971,20da153b-cb7c-487d-a4fe-0bd5c9b4b003,0.502245022796,0.215958703137,0.29,2,0.368,-10.095,1,0.431,248.529,young-holt unlimited,we've only just begun (lp version)
3104,3105,SONFUJU12A8C136ED9,98680,La Biblia,ARFK4281187FB5C811,Vox Dei,456.69832,7,0.406,66.856,4,0.0,Profecias,1971,e4612ab8-6271-43ad-8f60-6d88eeee19db,0.491059446477,0.354384690018,0.41,7,0.406,-18.342,1,0.565,439.014,vox dei,profecias
2071,2072,SOLRPYX12AB0184061,804421,Double Barrel,ARXFAOQ1187B9A3616,Dave And Ansel Collins,151.84934,2,0.395,117.157,4,0.0,Two Four One,1971,339248fd-883b-4b2d-8803-62a7ded53e23,0.529379509181,0.343010914049,0.299,2,0.395,-14.3,1,0.772,139.244,dave and ansel collins,two four one
9564,9565,SOYDZAD12A67020BDB,13139,High Time,ARB336A1187B9A4583,MC5,381.30893,2,0.5,171.944,7,0.57,Future/Now (LP Version),1971,08b736bb-1c82-40b4-8b0b-49e2182a067a,0.654860822343,0.451466060363,7.425,2,0.5,-11.996,0,0.542,369.905,mc5,future/now (lp version)
